,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,label
0,0.41295119999999996,0.5612625,0.014975200000000001,0.006564800000000001,0.3471856,0.000182805,0.0393512,0.0006454,0.0016482900000000002,0.0,0.00229215,0.18102862574999998,0.0,0.0670572,0
1,0.37040850105,0.175750002,0.46800598635,0.01156,0.297340006,0.0009,0.00141,0.00956,0.011553097500000001,0.0008599500000000001,0.00023,0.02949,0.0010605,0.00557,0
2,0.66391501995,0.301400006,0.027342001102500003,0.002646,0.054900002,0.4128600105,0.010815,0.0296,0.0005250000000000001,0.0173,0.0005250000000000001,0.001,0.0029,0.002646,0
3,0.5337366954891067,0.3869615593238781,0.05686488361153068,0.024588458196794758,0.4628279525933796,0.0,0.034799536302194,0.017832414764726967,0.01692194980287243,0.0,0.0050735848256573055,0.05862015101379892,0.0,0.004359467403548297,0
4,0.86058252,0.113668,0.049276604999999994,0.0195663,0.86038134,0.00011319,0.0,0.0,0.005108040000000001,0.0,0.0019445,0.0001137,0.0,0.007095060000000001,0
5,0.5716145,0.36839920000000004,0.018529300000000002,0.032731,0.53877929175,0.0002602341,0.038952999999999995,2.3262750000000007e-05,0.016898200000000002,0.0,0.0068658,0.11926761000000001,0.0,0.017678599999999996,0
6,0.6860874,0.12415417875000001,0.20754741000000002,0.0026288850000000005,0.6223528,0.0001011,0.00021882,0.0014787999999999995,0.0020995000000000002,0.0,0.0008020687500000001,0.0706439,0.0,0.0004659900000000001,0
7,0.37625836500000004,0.5991230000000001,0.013386700000000001,0.006515000000000001,0.2940543,2.48e-05,0.0,0.013136025,0.0027939450000000004,0.0,0.0,0.0010874,0.0,0.019042800000000002,1
8,0.6547318,0.31781640000000005,0.0128814,0.013242810000000002,0.3513010999999999,0.00011151000000000001,0.04080993,0.010222170000000001,0.008183280000000001,0.0,0.0013027999999999998,0.024940644750000008,0.0,0.0134528,0
9,0.155359998,0.615100026,0.147019997,0.08876668152712502,0.11849250315000001,0.0,0.0404354979,0.0164535,0.08876668152712502,0.123690002,0.00017,0.027000001000000003,0.0012285,0.013303500000000001,1
10,0.4254758,0.5535433049999999,0.0155761,0.023644320000000003,0.37555174124999996,0.0,0.097955655,0.0026458950000000005,0.015366015,0.0,0.0030744,0.0912864,0.0,0.0217403,1
11,0.8596320610157965,0.07432214521136386,0.10626936055034,0.0010057610471258568,0.17242739386344372,0.6612591615480541,0.009620301096370016,0.0004720531677676775,4.627184791474099e-05,6.70840764528123e-05,0.0003691644809617109,0.021847748041099513,0.0,0.0010040384816085064,0
12,0.5380708200000001,0.48676435500000004,0.0133587,0.009957675,0.5239229940000001,3.4650000000000003e-06,0.046763099999999995,0.0025515,0.00557,0.0,0.002459835,0.11168779999999999,0.0,0.001283,0
13,0.4403174979,0.458880007,0.10806600315,0.01284,0.34853699475,0.0005,0.00133,0.0015,0.01168,0.0,0.0007035,0.0043785000000000004,0.0012285,0.0022050000000000004,0
14,0.004032,0.8944600220000001,0.09872100210000001,0.0040100000000000005,0.0021000000000000003,0.00067,0.0008820000000000001,0.01035,0.003507,0.001,0.003507,0.33930750945000004,0.048919500000000005,0.02770949895,1
15,0.6081215,0.1546251,0.21779777250000001,0.026617900000000003,0.4704965999999999,0.000248283,0.007697800000000001,0.008153,0.0165202,0.0,0.0013912500000000001,0.004643199999999999,0.0001861,0.005896200000000001,0
16,0.5195975207676116,0.00536224110991013,0.4984194973529947,0.0002504194325479657,0.5455327683428234,0.0,0.0,0.0,0.0,0.0,0.004487103199208259,3.200248339271128e-06,0.0,0.0,0
17,0.409170002,0.338829994,0.25732350220500005,0.00535,0.117129996,0.00203,0.02921625,0.0107835,0.00411,0.000189,0.00151,0.04259,0.0028980000000000004,0.00294,0
18,0.49674589999999996,0.3152205,0.06578210000000001,0.12225150000000001,0.30774876300000004,0.00028480000000000004,0.024624,0.006834450000000001,0.089721975,0.0,0.0,0.0,0.000636462225,0.0092723,1
19,0.6962575252500001,0.35428848,0.0243976,0.0066587,0.5448175000000001,8.1e-06,0.010936430662500001,0.0010712,0.0017027,0.0,0.006431999999999999,0.0638532,0.0,0.0074560500000000005,1
20,0.5899984197534816,0.3180185108876985,0.06025314949132065,0.05987554058433115,0.5606662939418549,1.5857473765907484e-05,0.03815895279663628,0.0014078916310944509,0.031035641560083375,0.0,0.0022796956325186733,0.08636777337264613,0.0,0.014323134408967797,1
21,0.42060375661500005,0.18889500525,0.171200007,0.0022050000000000004,0.331800014,0.005,0.01658999895,0.025699999,0.0016,0.0,0.0018,0.0001,0.005622750000000001,0.0164,0
22,0.382290006,0.61583550315,0.0206,0.0012285,0.20634,0.13288800315000002,0.01571,0.031010000000000006,2e-05,4e-05,0.00011025000000000001,0.06866369889750001,0.002562,0.013030000000000002,1
23,0.7650116,0.2315923,0.0010077,0.0023885,0.6588074,0.0035887950000000005,2e-06,0.02017029,0.0017235,0.0,0.00072621675,4.620000000000001e-06,0.00034089300000000004,0.010787910000000001,1
24,0.679195185929956,0.29246007470420177,0.02606782570424744,0.004935581050244925,0.12474869006689054,0.48351052538341993,0.017611703005883095,0.00031173422045618454,0.004182381431042642,0.001862636808405252,0.0012802993387227815,0.017382703212140162,0.0,0.006407418429344911,0
25,0.508580029,0.40301099685,0.054189999,0.048730001,0.445609987,0.00117,0.00877,0.00877,0.03489,0.0008599500000000001,0.0061425,0.10336199895,0.00195,0.007895002500000001,0
26,0.09896250105,0.364080012,0.157969996,0.1732710042,0.04751774889750002,0.033879999,0.041420002,0.00319,0.01157,0.0031421250000000004,0.013919999999999998,0.015141000000000002,0.00134,0.009513,0
27,0.05007969999999999,0.9467568999999999,0.0008699,0.001778595,0.050744609999999996,0.0,0.0,0.0010246,0.0015738,0.0,0.0009134999999999999,0.2138254,0.0,0.0009335088000000002,1
28,0.46632012000000006,0.4691173200000001,0.0105388,0.0985684,0.208783,0.00030082500000000006,0.14284746000000004,0.005758935000000001,0.0797097,0.022979297250000003,0.011758320000000001,0.0260993,0.0,0.0144564,1
29,0.335299999,0.5908297466925,0.08692999900000001,0.0153,0.269879997,0.00605,0.05381,0.016650001,0.00759402,0.012050325,0.00454,0.07818999900000001,0.0123585,0.029759999,0
30,0.8213999016976522,0.12755859003086886,0.08867208060192024,0.0012499170555174068,0.6194381032991336,6.620546031410513e-05,0.0,0.003055859893833065,0.00033708237390462,0.0,0.00035119419537746766,0.0009224727554272217,4.003353609318526e-05,0.011274244434562831,0
31,0.420130014,0.06680100105,0.385170013,0.00244,0.4076310126,4.2000000000000004e-05,0.0012599999999999998,0.01279,7.35e-05,4.2000000000000004e-05,0.0032655000000000006,0.0025467750000000003,9e-05,5e-05,1
32,0.8945498677500001,0.15549618,0.0315258,0.0035686349999999993,0.121893,0.6830025999999999,0.0008087000000000001,0.0001334025,0.0027961,2.44e-05,0.00024517500000000004,0.06694380000000001,0.0,0.0027955,0
33,0.7830908385057848,0.21144394417543824,0.02920174152251287,0.012110385392482012,0.6375188460214459,0.0,0.04096055693133745,0.00039074564682558334,0.011713816472886145,0.015190654051597637,0.0009471917115417568,0.029120321857138743,0.0,0.015001599883534543,1
34,0.68539338,0.33627490000000004,0.039140745000000005,0.0027096,0.024459225,0.4973682,0.004635225000000001,0.00465024,0.00128628675,0.0,0.0012846,0.04260119999999999,0.0,0.0109686,0
35,0.6047796,0.3461667299999999,0.05487804000000002,0.0049823,0.44319430000000004,0.0001121,0.015706499999999998,0.001890315,0.0017445,0.0,0.0266807,0.026637182775000007,0.0,0.0035864000000000004,1
36,0.17602200105,0.266629994,0.55683598845,0.00414,0.072400004,0.00281,0.036099,0.01224,0.0017745000000000003,0.00122,0.0110565,0.005754,0.0016699999999999998,0.021145950000000004,0
37,0.5528563425,0.3875344000000001,0.10328310000000002,0.006091890000000001,0.4110121,0.0,0.0397446,0.0063973,0.0021253,0.0,0.0005909999999999999,0.176290191,0.0,0.005836844999999999,0
38,0.21050826300000003,0.6908555849999999,0.042970515,0.10961810000000001,0.08041131,0.0001023,0.013750499999999999,0.002292,0.107475,0.00034975500000000004,0.17239970000000002,0.170826915,0.0,0.0070005,0
39,0.22949639779500006,0.198850006,0.5901299720000001,0.00063,0.205589995,0.0006299999999999999,0.0005355,0.0004189500000000001,0.0004189500000000001,0.00338,0.0113,0.013593825000000002,0.0008300000000000001,0.00031,0
40,0.9090974092135988,0.06949232416761865,0.01947707596314214,0.0055043526446561675,0.07933836876171037,0.8364387615316239,0.010053739764338055,0.0004609670340861017,0.0018957477822393902,0.005019768498130402,0.000580363454360201,0.02194993930510438,0.0,0.0005214181751013884,0
41,0.266299993,0.6644767444875,0.07171500105,0.01512,0.200399995,0.0261,0.083300002,0.007875,0.0055650000000000005,0.010815,0.0294,0.059599999,0.022259998950000002,0.0188,0
42,0.7937553749999999,0.23401020000000006,0.0067994,0.0032329000000000004,0.27217155000000004,0.45256806000000005,0.033197325,0.0006333999999999999,0.00218505,0.0,0.00046194750000000005,0.08501335500000001,0.0,0.0096572,0
43,0.327529997,0.554270029,0.08575999699999999,0.018440001,0.262430012,0.00486,0.07315032143475,0.03088,0.0081,0.00132,0.015277500000000001,0.074089997,0.0031395000000000004,0.007246732500000001,0
44,0.25634699895,0.434130013,0.308545638975,0.00769545,0.08431500315,0.00365,0.031580001,0.033920001,0.0013335,0.00021,0.0067515000000000006,0.00769545,0.00705,0.01424,1
45,0.0806368533075,0.387360007,0.01111,0.5535495315,0.0765465761025,0.00015,0.00807,0.001620675,0.5347649937000001,0.00237,0.035119999,0.053130001,0.00127,0.00987,1
46,0.6299391207515143,0.32951095123926694,0.02932421127093809,0.0019074730710871614,0.4503613418387164,0.00023721023003941524,0.025513746888003667,0.0031473002851367905,6.127089771656386e-05,0.0,0.0011577878036391886,0.1134556342173839,0.0,0.010449842452031045,1
47,0.32660365250073403,0.5726235011126767,0.00025869921114747503,0.0035793726894263952,0.14544527826421433,9.738809833571175e-05,0.04830152363431375,0.005595345815120097,9.562342158217676e-05,0.0,0.0003610234524940314,0.07646772537268041,0.0,0.013303561915994785,1
48,0.481370002,0.420920014,0.039009999,0.011319000000000001,0.18423,0.18410868463050004,0.044130001,0.03156300105,7e-05,0.00965,0.0023415000000000003,0.03056550000000001,0.00314,0.004389,0
49,0.4914392390772592,0.498774867216309,0.009798301621050784,0.00860872218884216,0.2480806741503579,0.2145315934713064,0.001328982177913592,0.00025836068892582867,0.00275944819438086,0.0,0.005539401205343135,0.003155544987517568,0.0,0.003688177602918926,1
50,0.3690508523152501,0.480800003,0.026775,0.162400007,0.049899999,0.0009,0.04326000105,0.0018,0.082599998,0.0,0.04189500105,0.038899999,0.01680000105,0.06604499895,0
51,0.27685349685,0.13021627610250003,0.64570801575,0.0007245000000000001,0.197349995,0.00023,0.0018585000000000001,0.0037,0.00012,0.00172,0.0010710000000000001,0.008147999999999999,0.01152,7e-05,0
52,0.67053884625,0.2462766,0.051036195,0.101670765,0.5747616999999999,8.409999999999997e-05,0.023180955,0.000196245,0.08274389999999998,0.0,0.0017111000000000001,0.0689592,0.0,0.00624974175,0
53,0.7648522,0.1246273,0.07913241,0.0014511105000000004,0.6267471,0.00025669999999999995,0.00038976,0.0044364,0.0008841000000000002,0.0,0.0004543999999999999,0.0228965,0.0,0.00233247,1
54,0.4504609056763477,0.18762059774061834,0.39109627560319915,0.0009007308443905807,0.27310620087560256,0.10643586215271265,0.0016275274567609118,0.0033012436698359572,0.00021210758593713682,0.0,0.00015939704736621894,0.06448781979451715,0.0,0.002378473474628847,0
55,0.5107442948277183,0.25453425654154543,0.04028879363697911,0.22568087681169288,0.17552534495055236,0.003209315021606475,0.0,0.0,0.14041080451775623,0.005669247871923331,0.0012881975051894767,1.2772728261260601e-05,0.0,0.011822027120439556,0
56,0.4609103,0.541490565,0.021985900000000003,0.0013985,0.4282108,0.00010479,0.10304429999999999,0.0001961,0.0,0.0,0.0008824200000000001,0.08587030000000001,0.0,0.0123984,1
57,0.4374024,0.5377714650000001,0.0211239,0.031944937500000006,0.359161425,2.0616750000000002e-05,0.059148900000000004,0.00032010000000000003,0.029033235,2.36e-05,0.013116599999999999,0.019054770000000002,0.0,0.01033,0
58,0.17829720000000002,0.50023092,0.06443869999999999,0.3251185182,0.1540871,7.859999999999999e-05,0.0,0.0037137,0.24580325700000002,0.24124470000000006,0.05060559,0.0006663,0.0,0.004185,1
59,0.21881388322926998,0.7675012833525399,0.049058239753356304,0.0031783539504806435,0.2145377415655511,0.0,0.02002454346102254,6.500519391499381e-06,0.002316185063186549,0.0,0.004746479243691572,0.38009624468995074,0.0,0.012490597998780105,0
60,0.772310805,0.2462351,0.012611760000000001,0.0058914,0.7375531799999999,2.2785e-05,0.0,0.034966995,0.004913399999999999,0.0,0.0037066000000000004,0.04426180499999999,0.0,0.0025249,0
61,0.049689675,0.155589998,0.72349,0.071149997,0.036759999,0.0026985,0.0008699999999999999,0.00133,0.07584097941000001,0.00787,0.00147,0.003297,0.004903500000000001,0.0130305,0
62,0.4621614000000001,0.482456625,0.0542105,0.01978248825,0.3193497,0.0,0.019290915000000002,0.011608,0.0,0.0,0.0,0.02678235,0.0,0.0296384,1
63,0.181600004,0.8813384691300001,0.0114,0.002,0.18144000419999998,0.003087,0.0016,0.001,0.0003,0.00042,0.00042,0.0036382500000000004,0.0012,0.00042,0
64,0.36838001,0.15580474875000003,0.5085884926500001,0.01118,0.35875349448750005,7e-05,0.019789999,0.00418,0.01072,0.00233,0.000297675,8e-05,0.0032600000000000003,2e-05,0
65,0.5206376684555264,0.33475406233061494,0.1058210934435676,0.04474603174772773,0.30477945226424297,0.0033454707394985125,0.016072956285571205,0.001970249447042655,0.02137912973740016,0.0031154302265113732,0.0005263899634381963,0.024280225084972355,0.0,0.00570848791795813,1
66,0.623149991,0.24229799265000002,0.01662150105,0.128539994,0.0010605,0.64823850945,0.000693,0.0004,0.114519998,0.15116266439662504,0.0075,0.00313,0.0073599999999999985,0.02238,1
67,0.7705380998883732,0.22572222588061888,0.010970414623996996,0.004040337726278227,0.05141642999953764,0.741703702095047,0.006995232497557603,0.00013648579611926626,0.0006626446098039738,0.0,3.202487051444152e-06,0.05988170413142846,0.0,0.004485183193267892,0
68,0.8279732,0.0905904,0.058354199999999995,0.000805,0.49046862375,0.2600015,0.0,6.6e-05,2.016e-05,0.0,0.0006042,0.0005124,0.0,0.002437,1
69,0.6170842,0.2863085,0.0512766,0.04672636500000002,0.42448820000000004,0.0289361,0.033517155,0.015285690000000001,0.040034505,0.0060528000000000005,0.009213500000000001,0.0553682,5.721975000000001e-05,0.0008463892500000001,1
70,0.253106,0.5971592,0.012473200000000002,0.14404425,0.26308233000000003,0.00029410000000000005,0.04054212225,0.0,0.11898319999999998,0.0,0.0015878,7.03e-05,0.0,0.039243015000000006,0
71,0.37012499160000006,0.429399997,0.08963324779500001,0.133399993,0.31184999055,0.0043,0.004095,0.0037485,0.109399997,0.001,0.0123,0.014070000000000001,0.0095,0.191499993,0
72,0.29350000600000004,0.49265998425,0.24883425661500003,0.0066,0.14779999900000002,0.117700003,0.038400002,0.0055,0.006725250000000001,0.0,0.0002,0.045000002,0.0219,0.0191835,1
73,0.45678209999999997,0.5290213,0.0121271,0.002172975,0.324247,7.96e-05,0.0,0.0,0.0012167,0.0367386075,0.0066140550000000015,0.13164984,0.0,0.0424471,1
74,0.36474901260000003,0.23051069559,0.257209986,0.01233,0.3211005042,0.00541,0.00064,0.0007035,0.01093,0.000651,0.00364,0.00317,0.01807049895,0.00023100000000000003,0
75,0.8332533999999999,0.13245729,0.0122704,0.018411645000000004,0.001532,0.8317213000000001,0.0014238,0.0,0.015056370000000001,0.0,0.00083955375,0.01978704,0.0,0.030601700000000006,0
76,0.7255503428183385,0.21053271191620845,0.05600331890030895,0.008309307683401337,0.30192006686169337,0.3795494484000988,0.004280616568160746,0.01813826984485431,0.004727966763434337,0.0,0.0003226587348012636,0.02378436559738543,0.0,0.0009055027379214491,0
77,0.7016629842685231,0.3033790394710947,0.025052390922080225,0.004440878159455607,0.6262915027304481,0.0001997135149578633,0.12444798028445303,0.004434278043293562,0.003161710646107372,0.0,0.0012377217839033966,0.05966289006686518,0.0,0.004387502220039073,0
78,0.3987899916,0.577099979,0.01244,0.024748498950000003,0.357829988,0.00033,0.0243,0.0166,0.018985050000000003,0.00021,0.0004935,0.151260003,0.00343,0.007665000000000001,0
79,0.7204767,0.24454479000000004,0.041470900000000005,0.0051526,0.2714406,0.4013944515,0.0234831,0.0013342350000000009,0.001982085,0.0,0.000546,0.030902299999999997,0.0,0.0017917719750000004,1
80,0.7421443000000001,0.2156553,0.029600802,0.015225,0.0134736525,0.760777605,9.996e-05,0.00011528999999999999,0.013602540000000002,0.0001876,0.0064053,0.0469913,0.0,0.0013855,0
81,0.1753722495,0.788385,0.012751100000000001,0.0394757,0.16253958000000002,0.0,0.0234493,0.0,0.0278613,0.0027408000000000003,0.0051479,0.37443378000000005,0.0,0.002178225,0
82,0.16597203000000002,0.7953479,0.0426216,0.005991499999999999,0.0797178,0.0421707,0.04509306965362501,0.00015030000000000002,9.6e-05,0.0,0.0245715,0.1681236,0.0,0.022219575000000005,1
83,0.26552400735000004,0.47151299265,0.209490001,0.077849999,0.22829099685,0.00118,0.05535599895,0.0064575000000000006,0.08436330330750001,0.00624,0.00517,0.02942,0.00463,0.014595,0
84,0.481827740095484,0.37513544173492636,0.1614073189092174,0.006300862220619386,0.4390605452633072,0.0010166068453794494,0.0978613497278564,0.0034159590172927173,0.00017971888845517663,0.0,0.0003186334883796287,0.042572104328164884,0.0,0.003544138238928911,0
85,0.3602868,0.6037094700000001,0.007788480000000002,0.060138645,0.0731232,0.27103198500000003,0.016496700000000003,0.00156513,0.027616200000000004,0.011988060000000002,0.000262185,0.0969586,0.0,0.0018969000000000002,0
86,0.999049779,0.0443321,0.03989055,0.0111987,0.8918977200000002,7.85e-05,0.01078329,0.00251748,0.010591799999999998,0.0,0.0015722000000000002,0.0029724,0.0,0.0006328999999999999,1
87,0.9807123375000002,0.105625065,0.0070639,0.0028059,0.03654390600000001,0.8891866462499999,0.0007534,0.0008175300000000001,0.0021845,0.0010768,0.0018081,0.018102299999999998,0.0,8.750000000000001e-05,1
88,0.8511992191391726,0.11272837958574684,0.022995603156572682,0.0033126263107206727,0.6357780830418842,0.0,0.011626614756653187,0.0011226174762222758,0.0,0.0,0.0007497020157300485,0.02478150821052194,0.0,0.0019281452794850387,0
89,0.415699989,0.538200021,0.041453998897500004,0.002,0.39606000735,0.0339,0.000945,0.00042,0.0001,0.000945,0.0006,0.13825350771749997,0.008085,0.001,0
90,0.43316528546522304,0.2191799571582386,0.39469522119496486,0.005051881007486428,0.13001767374980308,0.0,0.0560293990925067,0.02829060980312113,0.0,0.0,0.00015450060450230183,0.006226286667264351,0.0,0.010222791085919405,1
91,0.6261760999999999,0.30425965499999996,0.06522694500000001,0.023028495000000003,0.6058483357500002,1.9600000000000002e-05,0.0318748,0.006803100000000001,0.020461245000000003,0.0023427,0.0028656600000000003,0.04906780000000001,0.0,0.004786950000000001,1
92,0.42903559661276375,0.5617633088768555,0.01701005670252471,0.012389869522630707,0.0711573891713143,0.3197883953270594,0.023550401882710015,0.0003535787055968279,0.0015734462612320198,0.0,0.00042021630944593297,0.1859796663715339,0.0,0.062225928204163124,0
93,0.428570002,0.5473999979999999,0.01235,0.00451,0.4289670105,0.008063999999999998,0.0459962988975,0.00534,0.0040100000000000005,0.00017,0.0,0.189089999,0.009114,0.056855922795000007,0
94,0.4764102000000001,0.36707740000000005,0.140537355,0.0219622,0.4604085202500001,0.0,0.15768351900000002,0.0173793,0.0122536,0.0,0.0033803000000000006,0.0107357,0.0,0.01650957,1
95,0.6784609,0.2925933,0.028403025000000002,0.0018122,0.54910884,0.0,0.007756399999999999,0.005633399999999999,0.00057309,0.0,0.00048373500000000006,0.033628035,0.0,0.015438200000000001,0
96,0.6575033849999999,0.35115517500000004,0.030855825,0.010485510000000002,0.23526583500000006,0.26683292999999997,0.006863062500000001,0.0076485,0.0,0.0,0.0030368,0.0964902,5.34e-05,0.012079099999999999,1
97,0.706868085,0.29202667200000004,0.06193404,0.0008978999999999999,0.047415585,0.5879436,0.009176685000000002,0.0018688,0.0,0.0,0.0,0.072058035,0.0,0.0025759,0
98,0.607273,0.3057141,0.0433562,0.045825255,0.470437275,0.0,0.009204441750000002,0.0014065,0.0345093,0.00015230000000000002,0.02465358,0.06538685999999999,0.0,0.0023192400000000006,0
99,0.464700013,0.418900013,0.09790199779500001,0.0069,0.43659000524999997,0.0013,0.00735,0.0094,0.0052,0.0005,0.061188751102499994,0.0064,0.0296572511025,0.0064,1
100,0.64554076125,0.3083158,0.0276503,0.08655661349999999,0.1325041,0.017552535,0.005294999999999999,0.047666535,0.0717453,0.0014620999999999998,0.0005126100000000001,0.1099325,1.9740000000000008e-05,0.0113212,1
101,0.5793205696119721,0.3896228665343793,0.021691668829847837,0.009282122638685983,0.06574165731460535,0.4604244126349031,0.02951250870160302,0.0019021355786702622,0.006662898771042388,0.0,0.004430771535283114,0.1784430148900056,0.0,0.009174494976155878,0
102,0.32014395110250005,0.674279988,0.0241395,0.004070000000000001,0.214709997,0.0006090000000000001,0.069229998,0.01522,0.00242,0.000273,0.00036,0.088780001,0.0018406237500000005,0.01011,0
103,0.3476536385020467,0.6188426881155149,0.04225329254550929,0.007331895231220348,0.20229266731383025,0.007023429182786435,0.0760209039795284,0.004064063916274405,0.0,9.32252946378055e-05,0.0017244201233758737,0.17984140099478982,0.000797044631609808,0.016336535931549014,1
104,0.568799973,0.28254449685000005,0.00678,0.00304,0.46358549160000007,0.00018742500000000004,0.00823,0.008757000000000001,0.00282,1e-05,0.00031499999999999996,0.070182,0.01595,0.011959500000000001,0
105,0.7300540999999999,0.24778160000000002,0.017808599999999997,0.004422705,0.37515975000000007,0.0,0.0019587000000000003,0.00314223,0.0027193,0.0,8.5995e-06,0.048656412,0.0,0.0015775999999999993,0
106,0.28764670000000003,0.197597547,0.328435485,0.2203308,0.236379675,0.00014689500000000002,0.0361746,0.005075069999999999,0.21325210000000006,0.0162238,0.011131785000000002,0.01732185,0.0,0.0049387,1
107,0.1961366,0.70871598,0.08215998000000002,0.051779805000000005,0.16618970000000002,0.0,0.0,0.000883,0.050672685,0.00217938,0.0043599465000000006,0.0156141,0.0,0.0324958,1
108,0.7176315999999999,0.16039679999999998,0.072324735,0.00027709500000000004,0.6467764432500002,7.890000000000001e-05,0.00939687,2.6300000000000002e-05,3.02e-05,0.0,0.0008990100000000001,0.0089052,0.0,0.0060297300000000005,1
